Text,target
@PsychBarakat @PhilipMills8 @jncatron Arabs and Muslims against the Jews. https://t.co/8cmfoOZwxz,1
"@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime Every day we see that Muslims hate freedom, democracy, justice. http://t.co/tDgsfthA4h",1
"@asem_1994 Islam only talked about the freeing of slaves who were Muslims.Since Mohammed was a slave owner,it continued to today. Good night",1
"@LLiraqi I guess if you call murder, rape, slavery, hatred, bigotry and sexism beautiful, then it is beautiful.",1
"@DianH4 In 1400 years Islam has never produced anything other than tyrants, and the world is obligated to deal with them.",1
"@roisin_morgan Then you are a total idiot, because Muslims are killing people around the globe. They are at war with every religion on earth",1
"@dankmtl No, microbrain, I'm okay with Israel doing what they have to do to stop the same extermination the Muslims have done for 1400 yrs.",1
@samerissawi1 @MaxBlumenthal I pray that the lying criminal bitch goes to prison.,1
RT @Juliet777777: Norway sees huge drop crime as large number  Muslim illegals deported  http://t.co/6VBvvPWn1Q @FrancsPays @DutchDL @OZzSu…,1
@AAlwuhaib1977 Apartheid is a propaganda word used by terrorist supporters to further the cause of Muslim terrorism.,1
@watan71969 A shit sucking Muslim bigot like you wouldn't recognize history if it crawled up your cunt.You think photoshop is a truth machin,1
"@teddyboylocsin @tweetybird2009 @PatVPeters Mohammed had people,who disagreed with him murdered. ISIS murders the same.",1
"@greenlinerzjm And by the way, the entire world hates Islam.",1
"@AAlwuhaib1977 It's not Israelis that are constantly murdering Christians &amp; Hindus for blasphemy in Pakistan, it's Genocidal Muslim mobs.",1
@harun_yahya Yahya flips out about PKK being communists.  But that is clearly no longer true. Just propaganda.  http://t.co/UxQSWBGYPk,1
@Vandaliser @sajid_fairooz @IsraeliRegime There was no Muslim golden age. Those states were always slave states.,1
RT @NYDailyNews: EDITORIAL: Murderous soul of radical Islam has attacked the foundation of Western civilization http://t.co/vbu2idLCCt http…,1
@zakirnaikirf Saying that Islam is a way of life means that Islam actually tells you which hand to use to wipe your ass.,1
"@eS3udi @Just_Nafisa @FatimaFatwa @JRehling If you are a Muslim, and if you have actually read the Quran, then you have to be a total liar.",1
So Drasko just said he was impressed the girls cooked half a chicken.. They cooked a whole one  #MKR,1
"@Nebula1979 Again, you are a Muslim liar. Mohammed said nothing about ""stray"". And most civilized countries try to find strays homes.",1
@Rubiconski You must be one of Putin's army of paid internet trolls.  http://t.co/stp5NmjZRY http://t.co/IIZx95911L,1
"@SirajZarook @BilalIGhumman @OdiniaInvictus @IsraeliRegime ....are not destructive and inhuman by design, like Islam.",1
@harmlesstree2 And we are suppose to believe that the murdering Muslims defended themselves all the way to Europe and India. Bullshit.,1
"@DianH4 @ExposeFalsehood All fought against fascist, dictatorial or Islamolunatic regimes. For example .....",1
"@UmarMal All the rest are impoverished, like every Muslim country that doesn't have an ocean of oil.",1
RT @Benfrancisallen: It hasn't been a good few weeks for #ISIS. A new front has opened up in #Sinjar and they're about to lose the battle f…,1
@DianH4 If Muslims ever produced a decent leader the world would be overjoyed to accept him.,1
@_Jihad10 @Rayandawlah_ The Islamic Golden age was driven by slavery and looting. The Jihadis are too lazy and stupid to produce anything.,1
"@98Halima @BilalIGhumman @johnnygjokaj @cdnKhadija @rfrankh53 If you don't want to read a pedo, you have to stop reading the Quran.",1
"RT @ZaabSethna: This is well-written &amp; worth reading on daily life in Mosul today ""Caliphatalism?"" http://t.co/IbNJKUmHWk via @aminterest",1
"@wflanger @dandiedinmont @Number10gov Yeah, break relations with the only ME democracy that the Muslims are trying to exterminate. Smart.",1
"RT @sudixitca: Our Prophet Our Honor = Rape, Beheadings, and Genocide Our Honor = Muhammad Does not Deserve Respect.",1
@LifeInKhilafah No the lies that I tell come directly from the Quran and Hadiths. Like declaration of war on humanity http://t.co/oC5Y5Cb740,1
@ardiem1m @MaxBlumenthal @oldkhayyam You think Hamas doesn't  practice cruel and inhuman treatment of Palestinians? Are you blind?,1
@discerningmumin Now Muslim terror groups are trying to complete the job of killing or throwing out any remaining minority groups in Arabia.,1
RT @BernardGaynor: Islamic immigration is already leading to violent intimidation #auspol http://t.co/9t1Up0AZdx,1
"RT @xertx3: Islam is a Worldwide mega disaster .Islam wants to drag us down to the 7th century, darkness, death and  destruction.",1
@dankmtl And off course the fact that the same is happening to minority populations all over the ME goes over your vacuous head.,1
@HillaryGuess @riwired @izrinhariri Why are you flapping your lips.  None of this is related to the barbarity of Islam?,1
@discerningmumin The hypocrisy of Islam is that they expect to convert people from other religions but they murder converts from their own.,1
@biebervalue @greenlinerzjm Liar! Katjia was a business woman before there was Islam. Mohammed worked for her and had no choice about it.,1
@roisin_morgan I'm standing outside and looking in and there isn't a shadow of doubt that the  Muslims of Palestine are the terrorists.,1
@zh_ha89 Had nothing to do with Islam. Mohammed's first wife was a rich merchant before Islam.,1
"@SelenaKhan14 @PTISalarKhan @georgegalloway But the population in Palestine is still blowing up. No, Muslim abuse is the worst.",1
@Vandaliser @sajid_fairooz @IsraeliRegime Read Ibn Warraq on the treatement of Jews and other minorities in Muslim history.,1
RT @sudixitca: I once again want to express my gratitude towards my ancestors for not converting to Islam. I would have no place to hide in…,1
@levantin47415 ROFL. In your dreams Daeshbag.,1
"RT @YesYoureRacist: At least you're only a tiny bit racist RT @AnMo95: I'm not racist, but my dick is!",1
@rayyoosheh The murdering Muslim blasphemy mobs of Pakistan. http://t.co/f3aWjksaUz #Islam,1
@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime Muslims murdered 120 million Africans. http://t.co/FhdMeLkAhR,1
"RT @RavenHUWolf: Arab slave trade: 140 to 200 million non-Muslim slaves from all colors and nationalities - still happening today!
http://t…",1
RT @historyscoper: #islam #jihad SWEDISH MEDIA LIE to protect Somali Muslim gang-rapists http://t.co/AcmF7CG9bj,1
@SumerSloan @PAWarnhoff @etsho127 Why haven't you stopped the sick Muslims from trying to exterminate Israel?,1
@semzyxx @NAInfidels @owais00 Again proving how Muslims are liars.  The Muslim students of USC have a Hadith database.,1
@rayyoosheh Palestine has never existed as a country. Before the Jews it belonged to the Ottomans.,1
@DianH4 Of course The old leach Mohammed gave himself permission to screw pretty much whatever he liked. http://t.co/CttheZ7XUS,1
@98Halima @johnnygjokaj @BilalIGhumman @cdnKhadija @rfrankh53 And Muslims never progress. They are still barbaric. http://t.co/mw2fGIvrkK,1
"@kewldevzzo Yes, according to Islam, Muslims are encouraged to kill you.  I'm not a Muslim and I have no issues with Hindus.",1
@AAQ270 @izrinhariri @TheKnowledge A. He wasn't a prophet.  B. There has been no peace for 1400 years.,1
@Asadumarfans You are a Muslim. You are brain dead. You repeat what others have said a million times.,1
@buellerishere If you don't follow what is in the Sunnah you don't follow what is in the Sunnah.  I could care less about your indignation.,1
@ummahwitness @Marwan_Tunsi_ @alwallawalbara My suggestion would be that the Kuffar bomb the Kabba.,1
@halalcunty @biebervalue @liamxkiwi @greenlinerzjm @halalflaws I dont have to live there to know you can't leave house without male relative,1
@C_Coolidge The Islamic communities have proven themselves to be violent lunatics. http://t.co/BKXn2tt93d,1
RT @edwinrowe: #Egyptian TV Host: Nobody Dares Admit That ISIS Crimes Are Based on Islamic Sources http://t.co/mzk5YMgzuN Egypt more honest…,1
"@AnsarulShariah @abu__ramadi You animals want to return to the imposition of slavery. You are, by definition, uncivilized scum.",1
@AngelicPsalms @brassidio Stop threatening people to get them to do what you want.  That's why people hate religion.,1
"@Ceff00 @JosephIsVegan @SumbelinaZ @IronmanL1 @Hatewatch Muslims are not a race, they are a murder cult. http://t.co/CZDlhBjyw5",1
"RT @RavenHUWolf: Many of the ISIS members are walking ""stoners"" ~ even #daesh #Emwazi #JihadiJohn it's been rumored he's high on #Khat http…",1
@ingyusarms God has zero need of our worship or admiration or obedience.  It does nothing for god.,1
"@discerningmumin I wouldn't be too concerned about that, because outside the canon of Islam, there is no historical evidence of Mohammed.",1
@hassanrahman11 @ToAllahWeReturn Need I say more? Destroy Islam before it destroys us. http://t.co/g8YR2PWlrp,1
RT @SyrianperNews: #Mosul: Christian pastor #Paul_Jacob was sentenced to death and beheaded by #ISIS. #Iraq http://t.co/3eJJOT5GQa,1
@ArarMaher @WIRED What's your point? Islam declared war on all humanity 1400 years ago.  Time to respond in kind.,1
@dankmtl When they left the Israelis to be slaughtered they lost the land as they deserved.,1
@Bruciebabe @MaxBlumenthal Every non Muslim demographic in every Muslim country is shrinking because of attacks from Muslims.,1
@Dabiq_Warrior @Totenleserin Countryside will be easy to take. Mosul and Raqqa will be difficult because the Daesh will hid behind civilians,1
@harmlesstree2 Who cares who defined it. The Muslims lived off the production of the Jews and left them impoverished.,1
@98Halima @cdnKhadija @rfrankh53 @BilalIGhumman @johnnygjokaj If you had a brain it would be revolted by Islam.,1
"@OneLegSandpiper @DblBlackDs It already is a war.  Islam has been at war for 1400 years. Ignorant, cowardly people try to hide from the fact",1
@MadDr11 @MaxBlumenthal And in the meantime the Palestinian fuckers are beheading gays and doing honor killings.,1
@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime You only have to count the corpses to see that Islamic extremism is widespread.Jewish not,1
"@AnasMechch @peymaneh123 I saw the report, and I have seen other reports of Shia crimes. But I have not yet seen evidence of it for Tikrit.",1
"@dankmtl @AAlwuhaib1977 @PeaceNotHate_ Your friends are the Palestinians who cut off gays heads, do honor killings, force Sharia.",1
@discerningmumin Mohammed owned 28 slaves. So if you are against slavery you are against Mohammed. Otherwise you are just bull shiting.,1
"@Bruciebabe @andyblueskyz @End_Bigotry @chezkig1 @ericcartmanfat @AbbsWinston All the Jews,Christians and gays would be dead. Women enslaved",1
@DiversityRUs For the last 1000 years Islam has contributed nothing to mankind but murder. http://t.co/h8a8JKfUDo,1
@nyazpolitics @urgedharry @greenlinerzjm I typed that on there. The Hadiths are original. Shut up and go look them up. Or are you afraid to?,1
"@MaxBlumenthal That tiny group is dripping cluelessness all over the floor.  ""Oh please love me for my brainwashed anti-Semitism!""",1
"@jncatron No, idiot, Zionism is the determination of Jews to recover a small fraction of the land stolen from them by Muslims.",1
@asem_1994 I'm not concerned with single events. I'm concerned with 1400 years of Islamic murder and barbarity that shows no sign of ending.,1
@reza_rahman Claiming that Islam is not a problem because states that are Islamic repress their citizens is a contradiction of ideas.,1
@dankmtl The prophet Mohammed fired the starting gun for the extermination of Jews and Christians from peninsula. http://t.co/V1IIOoItIg,1
@harmlesstree2 Another line of horseshit. The poor Muslims being attacked. But virtually all their attacks were offensive.,1
"@JoRitson Labor tells raped girls to go home and not bother them, the filthy animals.",1
"@Generalshaami44 Americans didn't burn any libraries, microbrain. And even if they did, why punish Iraqis by burning their libraries, dumbo?",1
@Vandaliser @sajid_fairooz @IsraeliRegime The Jews initially all lived in Muslim lands.  The vast majority now live in Christian lands.,1
"@IndyVoices I read the entire Quran and many of the Hadiths, and murdering ""unbelievers"" and forcing Islam on people is exactly what it is.",1
@IAmThe1Teacher @IronmanL1 @stevecorrales80 And yet it is a law of Islam and 1/3 of Muslims support that law. But you tell me to tolerate em,1
@harmlesstree2 Like the Ottoman Empire was a pure slave state.,1
"@harun_yahya Islam declared war on all humanity 1400 years ago and this piece of dog manure, Oktar, is talking about others intimidation.",1
@ingyusarms My point is that there is nothing that ISIS does that Mohammed did not also do.  Both are sick and disgusting criminals.,1
@yuskan0723 You can't get any sicker than the Muslim animals following the instructions of their pedophile prophet. http://t.co/oAqQJFf1Pb,1
@Ceff00 @JosephIsVegan @SumbelinaZ @IronmanL1 @Hatewatch There are over 100 Islamic terrorist groups. No other religion is close.,1
@tti1947 @MaxBlumenthal And the Quran says that the Muslims must steal and occupy the entire world.,1
@_Jihadi_ @ansaralummah2 @lIlIlllIlIllI LOL. Look at you with a towel wrapped around your head.  Pretty freaky.,1
"RT @alihashem_tv: A new blow to #Islam by #Daesh , burning people is a new trend they are starting, what next? Castrating enemies on air",1
"RT @riwired: .@ORehaf Oh No.Do NOT go to ""Islamic Center"" where they beat you down mentally w/double speak &amp; convert you asap! @izrinhariri…",1
"@discerningmumin And furthermore, they murder anyone who tries to convert a Muslim, but demand the freedom to convert non Muslims.",1
@AAlwuhaib1977 And the Muslim bigots have been attacking Hindus and Buddhists and atheists and anamists all over the world daily.,1
"@dankmtl @PeaceNotHate_ What race are Muslims, poop for brains?",1
@scamp_faridxx And historians have actually made countless efforts to independently collaborate anything in Islam.  It's totally fabricated.,1
@New_Babylonia This is propaganda. The Shia militia are religious fanatics and fascists just like ISIS - only slightly less extreme.,1
"@roisin_morgan No more so than the Muslims, who consider their birthright to be global domination.",1
"@Annegrethe @GregJaffe Yeah, let the barbarians have it and hope they come for us last.",1
@oni_keji @TheAtlantic This is political opinion.  The truth is that Islam is itself radical and we must outlaw it.,1
@ummayman90 The people who disagreed with #Islam at the time of the pedophile prophet were murdered by him.  It's in the Hadiths.,1
@kazamaryuji3 Because the Muslims have been exterminating Jews for 1400 years. And Mohammed started he Muslim hatred of Jews.,1
@Iz_abdul Islam and Muslims shame Islam. http://t.co/uqgMLy8sfJ,1
@ayibeebee @ToAllahWeReturn Pretending to be against hate and being a Muslim means you are a liar. http://t.co/khXWkRaznm,1
"@ldstarr18 @AC360 But there are many ideologies, and Islam declared war on the human race 1400 years ago. http://t.co/ntOJwO4Lnt",1
@JohnMannMP @JoRitson Now you assholes continue to victimize those girls by trying to create distractions while letting the rapists go free.,1
@NNdabbour64 Every child that is brainwashed and never given a choice is force.,1
@Dawlah__account @munthir555 Let's stop pretending and get the war between the Islamolunatics and the rest of the world started now.,1
@yuskan0723 Here is a map of Israel inside all of the Muslim nations that want to destroy Israel and murder them. http://t.co/SRrWKSAQXI,1
"@shehzilk Stupid comment. That was illegal for US soldiers and they were punnished.  For Muslims, their organizations make murderers heroes.",1
@ingyusarms There is actual spirituality in Buddhism and Tao.  There is zero spirituality in Islam.,1
RT @joej2020usa: Netanyahu: Paris Massacre Shows Radical Islam “Knows No Border” - Israel News http://t.co/kGGkulkTtp via @binalerts,1
"@AAlwuhaib1977 No,it's the absolute truth and you can verify it through hundreds of sources. Your anti semitism is scripted propaganda.",1
@cdnKhadija @johnnygjokaj @BilalIGhumman @98Halima @rfrankh53 And the Quran sanctions raping slave girls.,1
RT @pies_n_prophet: @DayumGirly my point is that mohammeds example us used by some Muslim men to justify their paedophilia. http://t.co/rwy…,1
@truaemusic @mattybboi83 @Number10gov But Islam keeps trying to return to the 7th century.,1
of course you were born in serbia...you're as fucked as A Serbian Film #MKR,1
@adimuliapradana It is the Muslims that don't follow the Quran and Hadiths that are peaceful. Those who follow it are always violent. #Islam,1
"With it's jihad cornerstone, Islam is a religion that was designed for those that would rather loot and rape for a living than work.",1
"@KeeganNYC @syedmuhammad555 Why do 2/3 of all Muslims want Sharia, which demands death for homosexuals and apostates? http://t.co/1jE0S98Wmh",1
@KellyTurner99 @buellerishere The Quran sanctifies sexual slavery. I only wish that you could have been one of these. http://t.co/MGAD8lCWYx,1
@dankmtl With the third Jewish tribe he beheaded all the men after they surrendered and sold all the women and children into slavery.,1
@DianH4 @ExposeFalsehood Muslims don't produce Thomas Jeffersons or Mahatma Ghandis. And they don't produce freedom or democracy.,1
"@ummayman90 #Islam tarnishes itself.  I just point out the truth of what is there, and you try to rationalize it because you are ashamed.",1
@discerningmumin Islam has never been a resistance to oppression. It has always been source of oppression to both believers and non believer,1
RT @jeanniology: Obama implies murder of 3 Muslims in NC is religious bigotry but terrorists slaughtering Jews in a Paris kosher deli is a …,1
@ldstarr18 @AC360 You are a liar trying to shut people up using the term  #racist.  Islam is not a race and you know it. It is a death cult.,1
@AbouAliZarif @MaxBlumenthal The Muslims have exterminated virtually every minority in the ME and these idiots talk about Israeli aparthide.,1
"@teddyboylocsin @tweetybird2009 @PatVPeters ISIS practices slavery and rape, Mohamed practiced slavery and rape.",1
"@yousufpoosuf @HillaryGuess @riwired @izrinhariri @AtharHKhan They claim, ""oh you insulted our religion"" and kill them.",1
@depressedfuck1 @CompoundMixture @CruisingBye @SuperiorMenArmy In know more about the religion than you. And it is pure evil.,1
@LifeInKhilafah Sharia - taking injustice to new heights.  #Islam http://t.co/mnN6nnR8zL,1
@FalconEye123456 May Allah bless him with 72 virgin pigs.,1
@CariCouture @MedicalAidPal @meralhece @jonsnowC4 @AliAbunimah @theIMEU @MaxBlumenthal Kind of like the Islamic world is a prison.,1
@Lithobolos @PoliticalAnt @ZaibatsuNews So when are you going to admit that the Quran is wrong.  I'm waiting.,1
@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime I just gave you the proof from the Quran and the Hadiths that you are lying.,1
@NNdabbour64 A phony prophet trying to gain power through hatred and divisiveness is the reason for it.,1
@yousufpoosuf @HillaryGuess Islam has bloody borders everywhere and cannot get along with anyone.,1
@Censored31 @rupertmurdoch What are you crying about microbrain. Islam declared war on all humanity 1400 years ago.,1
@roisin_morgan And I don't care if the Jews do what the have to do to protect themselves from the genocidal Muslims.,1
@AtefehNaeemi @etsho127 @SumerSloan @AmirFarokhy Is their idea of fair and equal representation to beat Peshmerga to death?,1
"@Raja5aab @Quickieleaks So tell me, what could possible happen that you would consider to be proof that Allah and Mohammed were frauds.",1
"RT @PamelaGeller: Copenhagen: Devout Muslim who fired on free speech event and synagogue opens fire on police, is killed: “Polic... http://…",1
@halalcunty @biebervalue @liamxkiwi @greenlinerzjm @halalflaws I know you have religious police telling how to dress.,1
"@LifeInKhilafah What is there to teach? We both know that the Quran is a cult manual of hatred, imperialism, murder, sexism, and bigotry.",1
"RT @amronsomar: Well, Well, looks like one of the so-called “innocent” Muslim students who was gunned down had some very pro-Islamic http:/…",1
@NNdabbour64 And don't talk to me about hatred when you follow the vulgar Quran and Hadiths that are full of hatred.,1
"@ummayman90 The only reason the overall numbers increase is because Muslims breed like rats, just like their prophet told them to do. #Islam",1
"@klassydaisy ISIS follows what is in the Quran and the Hadiths and Sharia exactly, to the letter. #Islam",1
@BDSSupporter And here is the list of Jewish Nobel Laureats. They contribute about 400 times as much as Muslims. Muslims contribute hate.,1
"@scamp_faridxx @AbuAlbaraaSham Islam declared war on all humanity 1400 years ago, so talking about murderers of Muslims is total hypocrisy.",1
"@buellerishere @KellyTurner99 Since the Islamist Erdogan came to power,women's employment in Turkey fell 30%.He considers them baby machines",1
@halalcunty @biebervalue @liamxkiwi @greenlinerzjm @halalflaws I know that your husband can beat you there and there is nothing you can do.,1
@Damhan97 @niall_cullen @AC360 A small percentage? The majority are radicals. http://t.co/UVNjYoz2rM,1
@cdnKhadija @johnnygjokaj @BilalIGhumman @98Halima @rfrankh53 We don't make prophets out of pedophile priests. We get rid of them.,1
"@Quinlan_Hank Did he embrace Buddhism or Christianity or Hinduism and become a terrorist? No, it's always Islam that leads to terrorism.",1
@FarooqSumar @NafeezAhmed @MaxBlumenthal Wrong again. Islam = Nazism.  And Muslim murderers have exterminated Jews.,1
"RT @ElConfeti: SSSSHHH!  The silent Muslim majority, remains quiet. http://t.co/y2YldDW8qt",1
RT @Death2RapeGangs: Will T C.O.E Be Reading This Koran Verse Out 2 Their Congregation Anytime Soon #islam http://t.co/NwHLFlrAk9 #muslim h…,1
@Bruciebabe @MaxBlumenthal Jews lived on 40% of the Arabian peninsula before the prophet Mohammed started exterminating them.,1
@biebervalue @greenlinerzjm Here is the Quran telling women not to leave their house. http://t.co/KlxIwZF7md,1
RT @PeterTownsend7: #islam #isis Allah the Mutilator. Can you feel the 'peace' yet?  http://t.co/aF1qEjApdg http://t.co/UFW1z4dE60,1
@shehzilk @watan71969 Those Jews are assholes.  Most Jews are secular and humanist.  Most Muslims are Islamists. http://t.co/GQx6BZAFJ5,1
@ibnHlophe @sibanda_tapson @eeviewonders @CTFleaMarkets I guess it's time for you to learn about racism in Islam. http://t.co/2fcMyuE3Eu,1
"@asem_1994 And I know that Umar imposed the code of Umar, making Jews and Christians third class citizens for centuries.",1
RT @RavenHUWolf: The logic of Islam reflects clearly in those who follow its ideology and oaths to be muhammad's slave. http://t.co/cIAK7e9…,1
@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime The Quran is not a history book. All of it is instructions to man for all time.,1
"@buttercupashby @MaDaSaHaTtEr_17 You lie again. The Quran and Hadith do tell you to murder ""non believers"" http://t.co/DyXiE27pBn",1
"@mohamadraimi4 @korderakan Not only dead Daesh, but Baghdadi ran like a coward. Will he behead himself for fleeing like he does his men Gwer",1
@zakirnaikirf Saying that Islam is a way of life means that it tells you that you cannot have democracy and must instead follow a pedophile.,1
@BDSSupporter There are 1.5 billion Muslims idiot. For the size of their population they contribute virtually nothing.,1
@discerningmumin The Muslims attacked and murdered the Zoastrians in Persia and the Buddhists in Afghanistan.,1
RT @Joeadeh: The Islamic Organization (ISIL) forcing Christian people remaining in Mosul to attend sessions for Koran conservation http://t…,1
@HillaryGuess @riwired @izrinhariri @AtharHKhan Islam has exterminated all kinds of minorities in the ME Saudi used to be full of minorities,1
@tintinenameriq @MaxBlumenthal @Campagnebds Shows how stupid you've become. Only Muslim terrorists actually attack talks.,1
@IftikharAwan Did your prophet rape slaves like ISIS - yes.  Did your prophet tell women to cover up and stay home like ISIS - yes. #Islam,1
"@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime Yes, the Muslims murdered 80 million Indians.",1
@OneLegSandpiper @DblBlackDs But Islam is the source and dealing with the symptom accomplishes zero. After ISIS and the rest will be more.,1
"@Abu_Baraa1 Dumb Muslims complain about freedom of speech and support blasphemy laws at the same time. What a disgusting, inhuman religion.",1
"@mutaSawwif No, it's obvious that who is the target of the weapon that is the issue. Killing terrorists with any kind of weapon is good.",1
"@Bruciebabe @MaxBlumenthal In many Gulf states, like Saudi, there are zero minorities left due to Islamic bigotry and apartheid.",1
"RT @Canine_Rights: @KizzyCoy1 exactly, is this why Europe has Sharia no go zones, so they can hide their child rapists?",1
@loveconcursall @ottomanland So of course Muslims are caught in a corner having to make conspiracy theories to try to protect Islam.,1
Will any of the media talking heads ever broach the subject that #Islam is incompatible with free speech and democracy? Are they PC cowards?,1
@anjemchoudary @abualiis I hope they just outlaw the vile religion of Islam entirely. They should have done it 30 years ago.,1
"""He can't be a server at our restaurant, that beard makes him look like a terrorist."" Everyone laughs. #fuckthanksgiving",1
"Muslim terrorists murder 12 people in Paris. 22,000 terrorist attacks since 9/11. It's not an aberration, it's the real #Islam",1
@FatimaFatwa @eS3udi @Just_Nafisa @JRehling Exactly. ISIS follows the Quran and Hadiths to the letter.,1
"RT @Patriotic_Me: Muslim Immigration Poses Serious National Security Threat
http://t.co/hOTRnVnLCy http://t.co/EZ2JIOpaty",1
@jncatron @dailydot Show me your posts about the Christians murdered on blasphemy charges pig.,1
@98Halima @cdnKhadija @rfrankh53 @BilalIGhumman @johnnygjokaj ISIS beheads people because Mohammed beheaded 600 Jews in one day.,1
@roisin_morgan And the Israelis are fighting no one except the Muslim terrorist.,1
"@CamilleHughes16 @_Watch_Observe_ A Muslim's ""religious freedom"" involves denying others their freedom.  So Islam must be outlawed.",1
"@raqqa_mcr The lesson the world learned about Islam is that when we get rid of their brutal dictators, they are replaced by brutal Islamists",1
@UmarMal And yet our number and quality of schools are luxurious compared to Pakistan where 40% don't even have working toilets.,1
"@FarooqSumar @NafeezAhmed @MaxBlumenthal As this Palestinian makes clear, they are Egyptians and Saudis and that Arabs must destroy Jews....",1
@Brown_Saraah Terrorism has been the core of Islam ever since the fraudulent prophet Mohammed invented it.,1
@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime There are zero lies that westerners create. It all comes from your own Quran and Hadiths.,1
Two good books that document the depravity of Islam. http://t.co/L4J2wWFMEx,1
It's not about satire or free speech.  Pretending it is will solve nothing.  The problem is that the Quran is full of incitement for murder.,1
"@sajid_fairooz @IsraeliRegime Muslim declared war on humanity and their have been murdering men, women, and children for 1400 years.",1
"@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime Yes, unlike the gulf Muslim countries where they still behead and won't let women drive.",1
@yousufpoosuf @RKingLive2Dance @izrinhariri The reason why I have not been murdered is because I will kill any Muslim why tries.,1
@Just_Nafisa @FatimaFatwa @eS3udi @JRehling That is another one of the common lies all Muslims tell to westerners. http://t.co/KMEwbpZihR,1
RT @HeidiL_RN: To allow Muslims to pervert our US constitutional rights via domestic mosques and Islam teaching is outrageous. #BanIslam #c…,1
"@obinoavey ""dens of apostates""? Murder for the sake of religion.  Could you get any more stupid and inhuman?",1
@PoliticalAnt @Lithobolos @ZaibatsuNews No go zones are exactly acting to impose such microbrain.,1
@roisin_morgan The Quran spells out global domination of humanity through jihad. The Torah has no such global aim.,1
"@Just_Nafisa @FatimaFatwa @eS3udi @JRehling But ISIS never attacked Muslims like they did Ezidis, killing them as ""non believers""",1
@BoomSlang321 Outlaw Islam!,1
"@truaemusic The question is not about people doing bad things, it is about the religion supporting and demanding those things.",1
@jukes303 Islam created that monster and Islam has been creating them for 1400 years. http://t.co/PmntvTUQs4,1
@awdnewsgerman @Raqqa_Sl Chomsky is a racist. Islam created ISIS.,1
"@Dr_Jreid But Islam is proud of their slavery, imperialism, and genocide against minorities. The are murdering Kurds in Iran now.",1
"@ingyusarms Everyone else does not follow a pedophile prophet who owned 27 slaves, robbed caravans, and raped women - only Muslims.",1
RT @Jabarmahmud: Iraqi Shia put sticker Khamenei leader of Iran near Tikrit does it make sense to ask Kurds should respect Iraq unity http:…,1
@loveconcursall This is an ISIS humanitarian concern. It's a terrible thing to do to ISIS.  Now they can't rape her any more.,1
"These girls are the equivalent of the irritating Asian girls a couple years ago. Well done, 7. #MKR",1
@haroonstyles @greenlinerzjm @halalflaws @biebervalue You try again. Mohammed screwed Aisha when she was 9. http://t.co/gJ5Ob13HFX,1
@Jgwdupreez @HuffPostRelig Denouncing terrorism and violence means denouncing the heart of Islam. http://t.co/0ffBqlU8l3,1
@Zidano70Majid @MaxBlumenthal Fuck you. Every Palestinian school teaches children to hate Jews and Kuffir.,1
@FarooqSumar @NafeezAhmed @MaxBlumenthal Now the Muslim Arabs are using the Palestinans as their spear point to complete the extermination.,1
@halalcunty @biebervalue @liamxkiwi @greenlinerzjm @halalflaws I know that men can and do marry babies in Saudi. http://t.co/mWryD1ihpM,1
@PoliticalAnt @Lithobolos @ZaibatsuNews So ISIS beheads because their prophet beheaded . ISIS rapes slaves because their prophet raped them.,1
@Clashoftherats @YusufPeaceful @tummala82 @IndyVoices Leave it to a Muslim to claim four translators are lying rather than admit the truth.,1
@logicalmind11 You are the liar. He beheaded 600 Jewish men in one day and sold their women and children into slavery.,1
RT @riwired: .@HillaryGuess That pleased Hitler. Grand Mufti provided Hitler w/ armies of Muslim soldiers from Europe. #Tszarnev @VileIslam…,1
"@obsurfer84 You claim to be anti religion, yet you spend all your time lying for the benefit of Islam, the religion of hate.",1
@ClassicDCoy @billmaher What - are you stupid.  There is nothing that compares to the inhumanity and barbarity of Islam.,1
Why do Muslims force women to cover up and stay at home?  The Quran tells them to. #Islam http://t.co/NHh9nLaMnP,1
@lajnamediausa Balance what? The hate cult of Islam has zero place in American schools.,1
@alihadi68 @MaxBlumenthal @rudoren @nytimes And you are supporting the little head choppers and honor killers in Palestine.,1
"@sajid_fairooz @IsraeliRegime Then he attacked and defeated the third Medina tribe, beheaded all the men and enslaved women and children.",1
"@Amyloukingery Love it when these idiot national leaders claim that terrorism has nothing to do with Islam, and  not one has read the Quran.",1
@Israelites234 @LahavHarkov @Aliyaist @Gil_Hoffman @Jerusalem_Post Obviously you didn't bother to read up on Bandera.   Remain stupid!,1
@Bruciebabe @MaxBlumenthal That list of crimes describes what Muslims have been doing to Jews in the ME for 1400 years.,1
"@MaDaSaHaTtEr_17 @buttercupashby There is no love and respect in the Quran. It is full of hatred, bigotry, sexism and incitement to murder.",1
@loveconcursall @ottomanland ....same time admiring the Ottoman state which was a total authoritarian slave state.,1
